,Indicator,Latitude,Longitude
8363,parking,41.8499060375,-87.6485032125
8364,parking,41.8492729333,-87.6494550333
8365,parking,41.92025794,-87.64834472
8366,parking,41.92079078,-87.64802512
8367,parking,41.92510854,-87.70005806
8368,parking,41.92207616,-87.69646726
8369,parking,41.9250157,-87.6996544
8370,parking,41.9198200333,-87.6928201333
8371,parking,41.9252111833,-87.7016354333
8372,parking,41.9229563833,-87.6978692667
8373,parking,41.9204401143,-87.6938766571
8374,parking,41.9225165,-87.6971480375
8375,parking,41.9355182636,-87.6979910909
8376,parking,41.93187216,-87.69800586
8377,parking,41.9323278,-87.69840942
8378,parking,41.9306814111,-87.6875227778
8379,parking,41.9311874444,-87.6972529667
8381,parking,41.90834258,-87.81812514
8382,parking,41.9083557333,-87.8165129111
8385,parking,41.93002324,-87.7429126
8386,parking,41.93187066,-87.73653
8387,parking,41.93198078,-87.73516474
8388,parking,41.93144358,-87.7356787
8390,parking,41.93173524,-87.74574266
8391,parking,41.93196292,-87.73608572
8392,parking,41.93144132,-87.73622722
8393,parking,41.9314126,-87.73873342
8394,parking,41.93142606,-87.7377291
8395,parking,41.93198696,-87.7346046
8396,parking,41.9314170429,-87.7354458143
8397,parking,41.9318990857,-87.7370547714
8398,parking,41.9312374545,-87.7432165545
8399,parking,41.9386092,-87.74646452
8400,parking,41.9402012556,-87.7473295778
8401,parking,41.9519497167,-87.7439791833
8402,parking,41.94441836,-87.73306818
8403,parking,41.7876944917,-87.6069974917
8404,parking,41.95334986,-87.735818
8405,parking,41.95317694,-87.73647498
8406,parking,41.95324932,-87.73866576
8407,parking,41.9531491,-87.73906966
8408,parking,41.7862323857,-87.7287266571
8410,parking,41.71285102,-87.68148678
8412,parking,41.90274656,-87.69172118
8413,parking,41.90319834,-87.69415076
8414,parking,41.90336594,-87.67890798
8416,parking,41.8958499833,-87.6644183167
8417,parking,41.8957579,-87.66776144
8418,parking,41.89184898,-87.6692898
8419,parking,41.72946972,-87.54767172
8420,parking,41.72994488,-87.54733512
8421,parking,41.89065786,-87.67521642
8422,parking,41.88928828,-87.67655538
8424,parking,41.85779464,-87.65394996
8425,parking,41.8581239,-87.65598174
8426,parking,41.84514412,-87.6858875
8427,parking,41.8569551,-87.6615632833
8428,parking,41.838195125,-87.7053451875
8429,parking,41.84572936,-87.68201876
8430,parking,41.8345930231,-87.7345237231
8431,parking,41.8366047667,-87.7246823778
8434,parking,41.86534632,-87.69274378
8435,parking,41.8676588286,-87.683058
8436,parking,41.86130026,-87.65868386
8437,parking,41.8696594,-87.6608650429
8438,parking,41.87046252,-87.66113982
8439,parking,41.87077172,-87.66037858
8440,parking,41.87087648,-87.66144482
8441,parking,41.87046306,-87.6608943
8442,parking,41.88680334,-87.66635306
8443,parking,41.8767245,-87.66314434
8444,parking,41.88680014,-87.66659102
8445,parking,41.87960984,-87.66634794
8447,parking,41.87712362,-87.6639058
8448,parking,41.8856753,-87.6666515
8449,parking,41.89443352,-87.66697954
8450,parking,41.88913786,-87.6667644
8451,parking,41.88834296,-87.66533446
8453,parking,41.8767974,-87.6652392
8454,parking,41.8936023,-87.6669044714
8455,parking,41.8879884625,-87.6666395375
8456,parking,41.8775463,-87.66151554
8457,parking,41.87757394,-87.6601121
8458,parking,41.87845244,-87.66157162
8459,parking,41.87665216,-87.66151722
8460,parking,41.8766708,-87.66008898
8461,parking,41.87847436,-87.65975682
8462,parking,41.8619233455,-87.6953620727
8463,parking,41.8597617,-87.69538546
8464,parking,41.86287521,-87.69282061
8465,parking,41.84490004,-87.7017666
8466,parking,41.90139878,-87.6671857
8467,parking,41.9026850778,-87.6670561778
8469,parking,41.9180105167,-87.688768475
8470,parking,41.918331,-87.689465
8471,parking,41.9193028,-87.69059903
8472,parking,41.9052831333,-87.6707499167
8474,bicycle_parking,41.88385192,-87.62109146
8475,parking,41.93357158,-87.66902214
8476,parking,41.90282148,-87.66788882
8477,parking,41.90382496,-87.6682687
8478,parking,41.90291502,-87.66830275
8479,parking,41.90300988,-87.6680471
8480,parking,41.90410915,-87.6683239833
8481,parking,41.90377118,-87.66879756
8482,parking,41.9388753467,-87.69238568
8483,parking,41.85446342,-87.62617878
8484,parking,41.8562435,-87.6260758833
8485,parking,41.86002634,-87.62532928
8486,parking,41.8557567143,-87.6262457571
8487,parking,41.855992725,-87.6266478375
8488,parking,41.8575510769,-87.6261522846
8489,parking,41.923015,-87.67594084
8490,parking,41.9526901,-87.67911126
8491,parking,41.95331932,-87.67903898
8492,parking,41.9538107714,-87.6790892714
8493,parking,41.9682168,-87.6787391429
8494,parking,41.9394063714,-87.7177855714
8495,parking,41.83850484,-87.70210596
8497,parking,41.9021448167,-87.6640731083
8498,parking,41.9031447333,-87.6649907167
8499,parking,41.90185558,-87.66346742
8500,parking,41.9028773778,-87.6632561444
8502,parking,41.9777444364,-87.7192697455
8503,parking,41.97747559,-87.71795537
8504,parking,41.76738044,-87.64903804
8505,parking,41.8663095429,-87.6723777571
8506,parking,41.8719436889,-87.6793075667
8507,parking,41.8717641571,-87.6414476571
8509,parking,41.83840332,-87.6395587
8510,parking,41.8383376,-87.63739874
8511,parking,41.83743952,-87.63813512
8512,parking,41.83844024,-87.6418094
8513,parking,41.838004,-87.63748244
8516,parking,41.9042744,-87.6520803
8517,parking,41.90261338,-87.65434106
8519,parking,41.92698208,-87.70641146
8520,parking,41.92597518,-87.70865966
8521,parking,41.9269706714,-87.7061816571
8522,parking,41.9299402571,-87.7114518857
8523,parking,41.9272799111,-87.7058802667
8524,parking,41.92669164,-87.70306608
8525,parking,41.9051299273,-87.6427192364
8526,parking,41.9045878,-87.64161496
8527,parking,41.9112374,-87.64673736
8528,parking,41.9112199667,-87.6476841667
8529,parking,41.91315736,-87.65301498
8530,parking,41.9120005,-87.6514650429
8531,parking,41.98942648,-87.88307676
8532,parking,41.90813446,-87.81603778
8533,parking,41.765482225,-87.5668748625
8535,parking,41.8935989462,-87.8276985615
8536,parking,41.8966463538,-87.8295558385
8550,parking,41.87481568,-87.82060858
8551,parking,41.6761294167,-87.83836055
8552,parking,41.8854151286,-87.6434865
8553,parking,41.65425067,-87.54413574
8554,parking,41.6550817,-87.5442830111
8555,parking,41.65480824,-87.54374256
8556,parking,41.65362066,-87.54682608
8557,parking,41.65373808,-87.54683096
8558,parking,41.65373326,-87.5463417
8559,parking,41.65373806,-87.5475605
8560,parking,41.65288034,-87.54679311
8561,parking,41.6524675143,-87.5468239429
8562,parking,41.6520334,-87.54689748
8563,parking,41.65205624,-87.5475675
8564,parking,41.6525926727,-87.5475581545
8565,parking,41.6513183,-87.5454292
8566,parking,41.65105456,-87.5462537
8567,parking,41.6474909241,-87.5449725862
8568,parking,41.6452657143,-87.5421009571
8569,parking,41.64763578,-87.54447164
8570,parking,41.65084915,-87.548708875
8571,parking,41.65332926,-87.55170585
8572,parking,41.6549590231,-87.5538241154
8573,parking,41.6560868333,-87.5553439833
8574,parking,41.65731814,-87.55608834
8575,parking,41.65791964,-87.55718534
8576,parking,41.6599026833,-87.5601697167
8577,parking,41.6611837333,-87.5685370222
8578,parking,41.6609409286,-87.5691931857
8579,parking,41.6596515429,-87.5705036571
8580,parking,41.6588108,-87.5672045286
8581,parking,41.655023,-87.5468492286
8582,parking,41.6547575273,-87.5474893545
8583,parking,41.6916061,-87.5359648429
8584,parking,41.6915924889,-87.5348481778
8585,parking,41.6921184,-87.53435868
8586,parking,41.6970791857,-87.5361411
8587,parking,41.70139668,-87.5349627
8588,parking,41.7020640857,-87.5349340857
8589,parking,41.70236394,-87.53472342
8590,parking,41.70239722,-87.53423582
8591,parking,41.70249614,-87.53623996
8592,parking,41.7029358,-87.5362484
8593,parking,41.7029133,-87.5349670571
8594,parking,41.70402544,-87.53497098
8595,parking,41.7036933286,-87.5349382
8596,parking,41.7044243,-87.53495414
8597,parking,41.7071130273,-87.5296843909
8598,parking,41.7073934,-87.52992766
8599,parking,41.7078375286,-87.5302421714
8600,parking,41.7065957571,-87.5291589429
8601,parking,41.7038218231,-87.5268788538
8602,parking,41.703028,-87.5268523
8603,parking,41.7030636273,-87.5253153182
8604,parking,41.7023554875,-87.5253240125
8605,parking,41.70252894,-87.5261116
8606,parking,41.70439892,-87.52678836
8607,parking,41.7024625714,-87.5279569143
8608,parking,41.70245685,-87.5275103625
8609,parking,41.7030474667,-87.52609245
8610,parking,41.70345415,-87.5260064333
8611,parking,41.70443456,-87.52818366
8612,parking,41.7534913522,-87.9142328174
8614,parking,41.9033366667,-87.8230678444
8615,parking,41.9031578,-87.8219568727
8616,parking,41.9031367647,-87.8209175941
8617,parking,41.90155218,-87.82286394
8618,parking,41.9027923985,-87.8237927394
8619,parking,41.9038046125,-87.8232604
8620,bus_station,42.0179216222,-87.6729848111
8628,parking,41.85859418,-87.63260082
8629,parking,41.85655078,-87.6266214
8630,parking,41.8682718286,-87.6586592286
8631,parking,41.8682804,-87.6584715
8633,parking,41.90804468,-87.8229899
8634,parking,41.9548323714,-87.9090751476
8635,parking,41.93880126,-87.68873088
8636,parking,41.9387090571,-87.6905327571
8637,parking,41.93837208,-87.68700482
8638,parking,41.93836356,-87.68621256
8639,parking,41.9380068333,-87.6903254667
8640,parking,41.9323872182,-87.6543126273
8641,parking,41.9323356125,-87.6570430875
8642,parking,41.93246629,-87.65353435
8643,parking,41.922014175,-87.6669643625
8644,parking,41.9254979889,-87.6662013
8646,parking,41.86302444,-87.65837646
8647,parking,41.8652931,-87.65148866
8648,parking,41.8789817571,-87.6898565429
8649,parking,41.8805992333,-87.6857385889
8650,parking,41.9320171375,-87.6773195
8652,parking,41.8901360375,-87.804401625
8655,parking,41.8873163,-87.810259
8656,parking,41.8135184143,-87.8706976286
8657,parking,41.8129913,-87.8700965625
8658,parking,41.8140888,-87.87125574
8660,parking,41.8890490319,-87.9061006043
8661,parking,41.8890952419,-87.9074948512
8664,parking,41.89079164,-87.9039253133
8665,parking,41.8924508353,-87.9071159412
8667,parking,41.8844986429,-87.9127368286
8668,parking,41.884156,-87.9127543857
8669,parking,41.8897092444,-87.9071441278
8670,parking,41.8896117,-87.90592065
8671,parking,41.8896527714,-87.9066036143
8672,parking,41.8888873757,-87.9035837459
8676,parking,41.83743909,-87.71914472
8677,parking,41.90134678,-87.80573732
8678,parking,41.8945255,-87.80319282
8679,parking,41.8945196167,-87.8045221667
8680,parking,41.8940355143,-87.8026154571
8681,parking,41.8940144857,-87.8037838857
8686,parking,41.9801981462,-87.7582657154
8687,parking,41.9796904455,-87.7568970909
8688,parking,41.69499884,-87.74021416
8689,parking,41.88583774,-87.65307452
8690,parking,41.8886474,-87.65523686
8691,parking,41.88294515,-87.6470856875
8692,parking,41.88934625,-87.65677336
8693,parking,41.88964124,-87.66299578
8694,parking,41.89035888,-87.6566018
8695,parking,41.88813732,-87.6537183
8696,parking,41.8887481444,-87.6539641
8702,parking,41.97994295,-87.803117375
8703,parking,41.9704264857,-87.6752289286
8704,parking,41.89878996,-87.63602372
8706,parking,41.9684027,-87.69175938
8707,parking,41.96840038,-87.69030616
8708,parking,41.968911225,-87.6932163875
8709,parking,41.9689110167,-87.6922908
8710,parking,41.9687583,-87.69085074
8711,parking,41.9688520667,-87.6910979
8712,parking,41.9637153333,-87.6572412
8713,parking,41.9701534056,-87.6897471389
8715,parking,41.8188710333,-87.7245390417
8716,parking,41.84430568,-87.69434898
8717,parking,41.8518155533,-87.66966216
8718,parking,41.8596072714,-87.6526621571
8719,parking,41.8274135769,-87.6414256846
8720,parking,41.9430873,-87.66841244
8721,parking,41.8992002,-87.63765556
8722,parking,41.89380078,-87.6321798
8723,parking,41.89837296,-87.63829132
8724,parking,41.8904490091,-87.6330779818
8725,parking,41.89100992,-87.64609896
8726,parking,41.9091115778,-87.6672201
8727,parking,41.8321197933,-87.65666496
8728,parking,41.8812832571,-87.6612695143
8729,parking,41.87873744,-87.6588238
8730,parking,41.87882168,-87.65781484
8731,parking,41.8786014,-87.6565199368
8732,parking,41.87807428,-87.65765236
8733,parking,41.8780778778,-87.6580684667
8735,parking,41.95375824,-87.68912364
8736,parking,41.95295176,-87.68808048
8737,parking,41.9537589,-87.68685665
8738,parking,42.02992329,-87.74781868
8739,parking,42.02679884,-87.75347386
8740,parking,42.0269688,-87.7535090571
8741,parking,41.9028971167,-87.6662749667
8742,parking,41.9136372222,-87.670576
8743,parking,41.9214908143,-87.6639299
8744,parking,41.942978275,-87.6782490625
8745,parking,41.9204274778,-87.6651008
8748,parking,41.8627885,-87.93606314
8749,parking,41.86284118,-87.93506902
8750,parking,41.8646524222,-87.9379202111
8751,parking,41.8648964375,-87.9363248875
8752,parking,41.8651777,-87.9334933304
8753,parking,41.8639457231,-87.9324445692
8754,parking,41.8631545727,-87.9335960273
8755,parking,41.86253318,-87.93676402
8756,parking,41.86306122,-87.93804556
8757,parking,41.9614443,-87.70127622
8758,parking,41.9614948,-87.7018782167
8759,parking,41.7583158692,-87.6708521231
8760,parking,41.76485268,-87.6915008
8761,parking,41.7648711286,-87.6884051286
8762,parking,41.7566454111,-87.6628539222
8765,parking,41.9032196429,-87.7990772286
8767,parking,41.90532118,-87.7910075
8768,parking,41.90510231,-87.78267458
8769,parking,41.90562232,-87.78256624
8770,parking,41.7092206625,-87.894671625
8771,parking,41.7086422429,-87.8957682
8772,parking,41.7080516667,-87.8970406833
8773,parking,41.71319935,-87.89579195
8774,parking,41.7123983333,-87.8971435867
8775,parking,41.7113491437,-87.8978297312
8776,parking,41.7117199538,-87.8945066385
8777,parking,41.7118737524,-87.8920419238
8778,parking,41.71136911,-87.89013661
8780,parking,41.8578710071,-87.6131798643
8781,parking,41.7835192143,-87.6210589571
8783,parking,41.7955891903,-87.6298833452
8784,parking,41.7948684083,-87.6291515167
8785,parking,41.7967213,-87.6298794545
8787,parking,41.7897109286,-87.5877932857
8790,parking,41.9085471538,-87.8051989
8791,parking,41.88162818,-87.70457092
8792,parking,41.8812445857,-87.7057832714
8793,parking,41.8812144571,-87.7047652
8795,parking,41.90324976,-87.71308094
8797,parking,41.9177876,-87.6956407167
8798,parking,41.9176592833,-87.6944014667
8799,parking,41.8756503308,-87.7407199077
8800,parking,41.9039031714,-87.8173156714
8816,parking,41.94140734,-87.71543596
8817,parking,41.7670255182,-87.8049636682
8818,parking,41.7647692333,-87.8086516
8821,parking,41.89101442,-87.64798704
8822,parking,41.9207706773,-87.7017872636
8823,parking,41.921437125,-87.701770575
8824,parking,41.9432849824,-87.7148591294
8827,parking,41.7185683026,-87.6681750923
8830,parking,41.8744634706,-87.7652223059
8831,parking,41.6880993187,-87.9284283562
8832,parking,41.6880206036,-87.9282435964
8836,parking,41.9134655429,-87.6790623143
8837,parking,41.9164686,-87.6711976
8838,parking,41.9153613583,-87.6719945917
8839,parking,41.9105952286,-87.6892862429
8840,parking,41.9105932714,-87.6902043714
8841,parking,41.9099184222,-87.6953144556
8842,parking,41.9097359,-87.6965746571
8843,parking,41.909481,-87.69666212
8844,parking,41.90881384,-87.6862702
8845,parking,41.9086822,-87.686795
8846,parking,41.91977232,-87.6934884
8847,parking,41.9216109,-87.6957089857
8850,parking,41.99978298,-87.76219146
8853,parking,41.914483625,-87.69080255
8854,parking,41.8435772857,-87.6292528
8863,parking,41.81317498,-87.66750652
8864,parking,41.8187676455,-87.6438224818
8866,parking,41.7551133,-87.6004127833
8867,parking,41.78118836,-87.60492502
8883,parking,41.8064007143,-87.6778590286
8894,parking,41.9333347167,-87.7126137
8895,parking,41.9343647,-87.7168478857
8896,parking,41.9349651632,-87.7180723158
8897,parking,41.9353499,-87.7182236286
8898,parking,41.93562604,-87.71756196
8899,parking,41.917591425,-87.716253675
8900,parking,41.9171837286,-87.7062209857
8901,parking,41.9178509714,-87.7056673714
8902,parking,41.9245891875,-87.6958474125
8907,parking,41.92423566,-87.71670176
8908,parking,41.75278692,-87.89595522
8909,parking,41.7545857714,-87.8958885143
8910,parking,41.76743508,-87.56786046
8911,parking,41.8376781857,-87.6986705714
8912,parking,41.8378224385,-87.6957271308
8913,parking,41.8383742227,-87.6971710364
8914,parking,41.8390842889,-87.6955159111
8915,parking,41.8367235103,-87.6863393345
8917,parking,41.7915619143,-87.6900558429
8918,parking,41.7025359963,-87.847208037
8919,parking,41.7028444889,-87.8483040667
8920,parking,41.7026016821,-87.8501694321
8921,parking,41.701973625,-87.8512363937
8922,parking,41.7010385944,-87.8521784333
8923,parking,41.7011385632,-87.8524855684
8924,parking,41.6995980679,-87.8543779214
8925,parking,41.7092811333,-87.8520343833
8926,parking,41.725938332,-87.85309934
8927,parking,41.7224784968,-87.8505434645
8928,parking,41.7284189118,-87.8730659471
8929,parking,41.7278510111,-87.8739205333
8930,parking,41.7231283636,-87.8513312636
8931,parking,41.7210183369,-87.8484662108
8932,parking,41.6949998091,-87.8590295545
8933,parking,41.694410256,-87.8601448
8934,parking,41.6770199667,-87.8443827167
8938,parking,41.96116944,-87.72760824
8939,parking,41.9188583833,-87.7175792833
8940,parking,41.93909264,-87.70965474
8942,parking,41.6965164375,-87.9057851875
8943,parking,41.6963131043,-87.905709113
8944,parking,41.6975084273,-87.8987421364
8945,parking,41.8365715833,-87.7313192
8948,parking,41.9305117375,-87.6797112625
8949,parking,41.70645711,-87.62890515
8950,parking,41.7056548769,-87.6303793923
8954,parking,41.86089382,-87.69149704
8955,parking,41.9178724714,-87.6976129857
8956,parking,41.9098322,-87.67899976
8957,parking,41.9098353,-87.67869538
8958,parking,41.9109956,-87.67803556
8959,parking,41.93258346,-87.71924876
8960,parking,41.93206618,-87.72662026
8961,parking,41.9324485,-87.72618566
8962,parking,41.9322627667,-87.7274023333
8963,parking,41.9285001846,-87.7283234
8964,parking,41.92678298,-87.72760316
8965,parking,41.9176585571,-87.7123807143
8966,parking,41.91706958,-87.71444418
8967,parking,41.910962,-87.6965829
8969,parking,41.89550102,-87.68642734
8971,parking,41.91944715,-87.6687818333
8972,parking,41.9200501857,-87.6690184571
8974,parking,41.8835008545,-87.9162814455
8975,parking,41.8889178714,-87.9083250714
8976,parking,41.90188848,-87.70092962
8977,parking,41.9015123286,-87.6997333286
8978,parking,41.90020752,-87.70089668
8979,parking,41.9001620667,-87.7001999
8980,parking,41.90027862,-87.69966492
8981,parking,41.90019992,-87.69898532
8982,parking,41.90083358,-87.69849554
8983,parking,41.90136616,-87.69905882
8984,parking,41.8779266571,-87.6922350857
8985,parking,41.8832572167,-87.6979619667
8986,parking,41.8753053,-87.70732018
8987,parking,41.8755051467,-87.7053775467
8988,parking,41.87649988,-87.70564582
8989,parking,41.8787312,-87.71271928
8990,parking,41.8790877,-87.71282586
8991,parking,41.9023952,-87.7154020875
8992,parking,41.9018895667,-87.7162356833
8993,parking,41.90117872,-87.71444202
8994,parking,41.9015886583,-87.713805925
8995,parking,41.9025281714,-87.7137110143
8996,parking,41.9084781625,-87.6738000375
8997,parking,41.8875585143,-87.8095019143
8998,parking,41.8875725111,-87.8092462889
9000,parking,41.88724813,-87.82493798
9002,parking,41.87764128,-87.69661506
9003,parking,41.8813343,-87.70280538
9004,parking,41.88074102,-87.7033202
9005,parking,41.8802821714,-87.7046988571
9006,parking,41.88008934,-87.70578084
9007,parking,41.8767261714,-87.7093436286
9008,parking,41.8763530333,-87.704286825
9009,parking,41.87616876,-87.7008479
9010,parking,41.8771625,-87.6990274
9011,parking,41.87996762,-87.6943802
9012,parking,41.8853168857,-87.7156759857
9013,parking,41.8878460778,-87.7145128444
9014,parking,41.8869039231,-87.7016673154
9015,parking,41.91158346,-87.68692904
9016,parking,41.90571962,-87.68675908
9017,parking,41.91059775,-87.698326775
9018,parking,41.91051352,-87.70276848
9019,parking,41.91054298,-87.70321406
9020,parking,41.91055974,-87.70490858
9024,parking,41.9062444857,-87.6875205429
9025,parking,41.90861676,-87.69178828
9026,parking,41.90333202,-87.6901809
9027,parking,41.9175569,-87.7208181462
9028,parking,41.90304722,-87.6484451
9030,parking,41.91319058,-87.6960897
9031,parking,41.8962359,-87.6718214
9032,parking,41.91353414,-87.68297428
9035,parking,41.9206887625,-87.6882592812
9036,parking,41.9239248,-87.68731218
9037,parking,41.92356136,-87.68799416
9038,parking,41.91888954,-87.68890966
9039,parking,41.9192952286,-87.6885792857
9041,parking,41.8199228154,-87.7214705
9042,parking,41.892973975,-87.6924027125
9045,parking,41.99273776,-87.65937008
9046,parking,41.99278186,-87.6599455
9047,parking,41.93264992,-87.68819906
9048,parking,41.8948805625,-87.9377701125
9050,parking,42.0121967429,-87.7194145571
9051,parking,42.0126637111,-87.7209714
9052,parking,42.01206544,-87.70879188
9053,parking,42.0121068636,-87.7080940909
9054,parking,42.0121057,-87.70751112
9055,parking,42.003955,-87.70020388
9056,parking,41.99069652,-87.70508048
9057,parking,42.0084686654,-87.7110838269
9059,parking,41.8754968364,-87.8295849345
9060,parking,41.8731325533,-87.8270708533
9062,parking,41.8687622167,-87.7832454167
9063,parking,41.9488916667,-87.6486732667
9064,parking,41.9495642167,-87.6489427
9067,parking,41.75833242,-87.8274239
9068,parking,41.9135689704,-87.8393826
9069,parking,41.91262607,-87.8379460233
9074,parking,41.91214218,-87.67437878
9075,parking,41.9126053,-87.67352334
9076,parking,41.76289295,-87.5868667111
9077,parking,41.7636896,-87.58674808
9078,parking,41.76486192,-87.58681932
9079,parking,42.0006560889,-87.8649870722
9080,parking,42.0000059304,-87.8649047739
9083,parking,41.7932798846,-87.7559009308
9084,parking,41.7931077308,-87.7568399385
9093,parking,41.7710246833,-87.5834158
9094,parking,41.7631257,-87.56214268
9095,parking,41.90941836,-87.72022098
9096,parking,41.9103388,-87.71691816
9097,parking,41.91018734,-87.72299134
9098,parking,41.9106166,-87.71621898
9099,parking,41.91346076,-87.71393186
9100,parking,41.91062618,-87.71545736
9101,parking,41.91055816,-87.72114412
9102,parking,41.91025196,-87.71846052
9103,parking,41.91065266,-87.72603914
9104,parking,41.9102228714,-87.7259056286
9105,parking,41.9109172667,-87.7266960556
9106,parking,41.9314302222,-87.7107569556
9107,parking,41.924869229,-87.6694270839
9108,parking,41.92488265,-87.6685094
9109,parking,41.9227742,-87.6689688286
9110,parking,41.92368654,-87.66768448
9111,parking,41.8808562,-87.69442922
9112,parking,41.8808581,-87.69417254
9113,parking,41.88086318,-87.69377508
9114,parking,41.88505964,-87.71430878
9115,parking,41.8691171556,-87.6603220333
9116,parking,41.9001300462,-87.6638020538
9117,parking,41.90050882,-87.66712544
9118,parking,41.8998433,-87.66708846
9119,parking,41.90009092,-87.66465752
9120,parking,41.8982752,-87.6670388
9121,parking,41.90293734,-87.62909826
9122,parking,41.90139834,-87.63027438
9123,parking,41.9309696429,-87.6541008286
9124,parking,41.9314896,-87.65351772
9126,parking,41.93247142,-87.64928192
9127,parking,41.9323818,-87.6481387857
9128,parking,41.93135328,-87.6435692
9129,parking,41.8847512111,-87.7031854333
9130,parking,41.91016918,-87.6513262
9131,parking,41.90923002,-87.65233186
9132,parking,41.9113059875,-87.6550761875
9133,parking,41.82737012,-87.64636474
9138,parking,41.6344951478,-87.7662727217
9139,parking,41.6358373531,-87.7669803375
9140,parking,41.6373423643,-87.7675374536
9141,parking,41.6383382641,-87.7674958231
9142,parking,41.640083492,-87.793088772
9143,parking,41.6423408556,-87.7942214472
9144,parking,41.644035855,-87.796941085
9145,parking,41.6440280885,-87.7983884808
9146,parking,41.6433463826,-87.7997804565
9147,parking,41.64596995,-87.79618224
9148,parking,41.6479954391,-87.7920964783
9149,parking,41.6479866647,-87.7929379412
9150,parking,41.6482981313,-87.7913227937
9151,parking,41.6491256625,-87.7919407
9152,parking,41.6500421304,-87.7917110087
9153,parking,41.6502576605,-87.7907922237
9154,parking,41.6476122615,-87.7643301538
9155,parking,41.6486387737,-87.7628448368
9156,parking,41.6511627345,-87.7606803966
9157,parking,41.650818513,-87.7603962652
9158,parking,41.6512409333,-87.7590386381
9159,parking,41.6456034636,-87.7705734091
9160,parking,41.9312278389,-87.6957054278
9161,parking,41.9304966667,-87.6966778667
9162,parking,41.93197164,-87.6912534
9163,parking,41.9318948919,-87.6834873054
9165,parking,41.9190008522,-87.6842964609
9166,parking,41.9348960714,-87.7079766071
9167,parking,41.93189582,-87.7078036
9168,parking,41.9323678143,-87.7076615
9169,parking,41.93512395,-87.71214525
9170,parking,41.937567475,-87.7275409625
9171,parking,41.6911813214,-87.6096889714
9172,parking,41.6960139435,-87.6078625783
9175,parking,41.87672044,-87.65738326
9176,parking,41.87744876,-87.65924754
9177,parking,41.8771354571,-87.6522429429
9178,parking,41.8768503857,-87.6574152571
9181,parking,41.93933822,-87.73164646
9182,parking,41.8787801231,-87.6877925462
9183,parking,41.8790466,-87.68680092
9184,parking,41.8797692429,-87.6868604714
9185,parking,41.91946022,-87.71448254
9186,parking,41.9176932,-87.71170974
9187,parking,41.9177672,-87.7112945429
9188,parking,41.9170958727,-87.7115716909
9189,parking,41.91712234,-87.70941454
9190,parking,41.91734526,-87.6996791
9191,parking,41.8136059,-87.61524514
9192,parking,41.81430204,-87.6155596
9194,parking,41.83864225,-87.6903871286
9195,parking,41.9804492,-87.85770728
9196,parking,41.980184825,-87.8578208
9197,parking,41.8989563143,-87.8058879857
9199,parking,41.76456888,-87.6031248
9200,parking,41.89520378,-87.68231464
9204,parking,41.88571456,-87.65804378
9206,parking,41.7164168611,-87.8656478167
9207,parking,41.7167463074,-87.8667939407
9209,parking,41.7161716429,-87.8648571381
9211,parking,41.7548613667,-87.7070166467
9212,parking,41.8024990286,-87.7104905143
9217,parking,41.8348046273,-87.6744551091
9220,parking,41.8504275,-87.7418741143
9221,parking,41.8475113714,-87.7424185286
9226,parking,41.79874286,-87.6574755
9227,parking,41.7920229125,-87.6043809625
9229,parking,41.81457236,-87.62093874
9235,parking,41.78180231,-87.64442612
9236,parking,41.7817737,-87.643669913
9237,parking,41.74888638,-87.66907822
9238,parking,41.7792905643,-87.6602187
9241,parking,41.9173862917,-87.8416462875
9242,parking,41.91834686,-87.84404062
9243,parking,41.9180670267,-87.8429039133
9244,parking,41.91569344,-87.840688732
9245,parking,41.9141621792,-87.8420033917
9246,parking,41.9206977125,-87.8387227375
9247,parking,41.9171109,-87.8445900833
9248,parking,41.9157987,-87.84631262
9249,parking,41.9150146429,-87.8449435571
9250,parking,41.9161376,-87.8449107571
9254,parking,41.9547537,-87.67846836
9255,parking,41.95445632,-87.67833731
9257,parking,41.9581848,-87.6813050444
9258,parking,41.93440888,-87.71806448
9259,parking,41.93785938,-87.72243638
9260,parking,42.02670884,-87.67112218
9262,parking,41.7109293889,-87.91201015
9263,parking,41.7103475158,-87.9132567053
9266,parking,41.7537119727,-87.761482
9267,parking,41.7528845,-87.7641772444
9269,parking,41.7111640462,-87.898909
9270,parking,41.7115276579,-87.8990017421
9273,parking,41.9895602667,-87.7492580778
9274,parking,41.9911128667,-87.7489611667
9276,parking,41.95296806,-87.76407998
9277,parking,41.9529438571,-87.7632644714
9278,parking,41.95299168,-87.76245512
9279,parking,41.95297974,-87.76151626
9280,parking,41.95298824,-87.76073964
9281,parking,41.95301056,-87.75914712
9282,parking,41.95360964,-87.75794624
9283,parking,41.9535864857,-87.7601489429
9284,parking,41.93865288,-87.72770722
9285,parking,41.9366283667,-87.7268187917
9286,parking,41.9356812857,-87.7268762857
9287,parking,41.93947075,-87.7201286
9288,parking,41.8027234,-87.64505616
9289,parking,41.8036158,-87.6450449429
9290,parking,41.9955999,-87.6804807833
9291,parking,42.0056089048,-87.7004358714
9292,parking,41.7079176375,-87.8737058125
9293,parking,42.0088518,-87.7622327429
9294,parking,42.0087154375,-87.7626637625
9295,parking,42.01125506,-87.75871015
9296,parking,42.0110606,-87.7607973111
9297,parking,41.8259178,-87.6212782625
9299,parking,41.8779290714,-87.6731663143
9300,parking,42.0079553812,-87.714766725
